group_id	user_id	image_id	cluster_image_name	timestamp
3256	2905	13057	AgJ-BjNgG6KKnrZeDO2yFBsHfG7rlmeoShedGPRL4ri9.jpeg	1549595551
3256	2905	1456	AgfuBgBitS6WlyOptBWLisO1YItkXwAZ-_xNSvXIJ8rB.jpeg	1549595552
3256	2905	20214	AoCNsJazMOj_UKbiedsF-WMcIYITddXyDsEtjSNGgAgT.jpeg	1549595553
3252	2905	23471	Ag5Y2Iqp45HHG6N9G5U_P3EiDn4uHgi24tRP5yxdy4U3.jpeg	1549595629
3252	2905	13057	AgJ-BjNgG6KKnrZeDO2yFBsHfG7rlmeoShedGPRL4ri9.jpeg	1549595631
3252	2905	9120	AgfClzA8DTZIoSUr820oAgZeXFzQ8FqkdrD08I74ZdAv.jpeg	1549595632
3252	2905	1456	AgfuBgBitS6WlyOptBWLisO1YItkXwAZ-_xNSvXIJ8rB.jpeg	1549595633
3252	2905	20214	AoCNsJazMOj_UKbiedsF-WMcIYITddXyDsEtjSNGgAgT.jpeg	1549595633
3055	16739	41058	AgEMn-KB6o9u8TmF5Qf1lDTca5IaZ4IyMIG0U9gX7RAb.jpeg	1549597664
1576	12237	17505	AgPEWZclm2UoCcTyo2f1FDyIITh3U-fWCxA_TR70Auzf.jpeg	1549599287
1576	12237	35385	Ag1ipwLehYbPZGkBFR4zxqbwdkAC3G0UQ-HfNDNzTr6_.jpeg	1549599288
1576	12237	22273	AgA05sij_USg5O8KHsE6MBs0BnZWQVnOx0ea5x_8T0_1.jpeg	1549599295
1576	12237	8403	Ag7IrjZ9EABdgpU6HQ8D7IpjWSpe1ltcMsZjv0jwjgf5.jpeg	1549599299
1576	12237	13883	Ag3ppk8fjk1gGH5w-dgoh6sOuyC5wfS9KkQRpf-2n5w7.jpeg	1549599300
3252	13834	33039	AgMNwjwxrrHAAhSSGajjVpuMBuEZLV9l0_6p0Qs9fZEM.jpeg	1549607104
3252	13834	19577	AhvmSgrrmLTMz9qGjgr5U5iwFsKGo526tHWR2NN8SlTL.jpeg	1549607123
3252	13834	36756	ArKy_SOyBsHMHLLk6JYagyIGBoCC6kE4NgHylJcLoJgE.jpeg	1549607133
3252	13834	51759	Ag4g8gPiZsvHmhMfwZl-rgA0sC252_IsufuB1pPWBa8v.jpeg	1549607137
3252	13834	6971	AgcxQdDRPi3Xn0q_ATfdMuGHoVHXo7975KP81xXujP-x.jpeg	1549607149
3252	13834	20826	AgHPFQH88l60czC7O1q74MGdA_Aen_0ZCq_UmjxYA810.jpeg	1549607222
3252	13834	36854	AgIysx-5Q7og-7YYUVPaUUVPIVfazN0VF82-_CddP12A.jpeg	1549607230
3252	13834	51317	AgCTm0hi8rqGr4XDzal4_DwNJCiYPrOmoy7ABiDTHhPH.jpeg	1549607234
3252	13834	27507	Aq3-hBodtyU6miAtMvZlH4FD9FzHjALBmos5c8sMGaYi.jpeg	1549607257
3252	13834	46502	AgezNPboR_npMEOn0FQQ4cm6fn6otSkBIrOhbYz6EWDL.jpeg	1549607288
3252	13834	42325	Ag2euX22b90P6OjCR-Gd4iaSsWjh-3PSYig-g_YVBrtl.jpeg	1549607370
3252	13834	26822	Ag4OrA63bjch3ykTSMAHT0KDGPPbcvccdZPCyCsHoo6W.jpeg	1549607511
3252	13834	19673	Ag-1I3smJYfxkog_OtgFmXdw6hNFGnXryPEjZfp2VaSZ.jpeg	1549607582
3252	13834	51349	Ag1cBugyI35L2NAX50aG12Vtr9NfxKo4R3Ma-X0nT4-4.jpeg	1549607642
3252	13834	21686	Ag2I5teLQnGiUFyKPwfFbkZ0R5x5_qfrJl7389OoaYc4.jpeg	1549607728
